student_id,question_id,question_text,reference_answer,student_answer,section,topic,is_correct
STUDENT_057,sectionC_c2,"I still frequently apply or reference the foundational concepts of these 2 topics in my current projects, assignments, or daily technology discussions.",,5,Section C,,
STUDENT_057,sectionC_c3,"I have continued to use GenAI tools (e.g., ChatGPT, Gemini, Copilot) to explore and deepen my understanding of these technical topics over the last 2 months.",,4,Section C,,
STUDENT_057,sectionC_c4,"When encountering a new or difficult problem within these topics nowadays, my first instinct is still to consult an AI tool before looking elsewhere.",,5,Section C,,
STUDENT_057,sectionC_c5,"After 2 months of independent learning, I feel more capable of analyzing and filtering out the biased or inaccurate technical responses generated by AI.",,4,Section C,,
STUDENT_057,sectionC_c6,I now double-check AI-generated code or mathematical formulas against official documentation more rigorously than I did during the course.,,4,Section C,,
STUDENT_057,sectionC_c7,My trust in AI's capacity to explain highly complex computer science models has consolidated and become more stable over time.,,5,Section C,,
STUDENT_057,sectionC_c8,"I feel that I have become less dependent on AI for straight answers, using it more as a brainstorming partner for technical logic.",,5,Section C,,
STUDENT_057,sectionC_c9,"Without AI tools, I would find it significantly harder to solve the structural and algorithmic problems of these 2 selected topics today.",,5,Section C,,
STUDENT_057,sectionC_c10,The AI-supported learning habits I developed during the Intelligent Systems (IS) course have successfully transferred into my self-study routines for other university subjects.,,5,Section C,,
STUDENT_041,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_041,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_041,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_041,sectionA_selfLearningScale,4. Self-learning ability (1-5),,4,Section A,,
STUDENT_041,sectionA_topicFirst,5. First topic selected for assessment,,logistic_regression,Section A,,
STUDENT_041,sectionA_topicSecond,6. Second topic selected for assessment,,linear_regression,Section A,,
STUDENT_041,sectionA_studiedTopic1,7. Studied Topic 1 before?,,University course,Section A,,
STUDENT_041,sectionA_studiedTopic2,8. Studied Topic 2 before?,,University course,Section A,,
STUDENT_041,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,4,Section A,,
STUDENT_041,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,4,Section A,,
STUDENT_041,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_041,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Several times a week,Section A,,
STUDENT_041,sectionA_aiToolPrimary,13. AI tool used most,,Gemini,Section A,,
STUDENT_041,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,I mainly use AI to support my learning and understand study materials more effectively.,Section A,,
STUDENT_041,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_041,sectionB_logistic_regression_q1,What is the primary difference between Linear Regression and Logistic Regression regarding the dependent variable (Y)?,A,A,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q2,Which function is applied in Logistic Regression to map the output of the linear equation into a probability range between 0 and 1?,C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q3,Why does Logistic Regression use the Sigmoid function instead of directly using the linear equation Y = b0 + b1*X + e?,B,B,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q4,"In Logistic Regression, the log-odds (logit) is defined as the logarithm of the ratio of the probability of success (p) to the probability of failure (1 - p). What is the formula for the log-odds?",A,C,Section B,Logistic Regression,incorrect
STUDENT_041,sectionB_logistic_regression_q5,A Logistic Regression model provides a log-odds (logit) value of 0 for a specific customer. What is the calculated probability (p) that this customer belongs to the positive class?,B,A,Section B,Logistic Regression,incorrect
STUDENT_041,sectionB_logistic_regression_q6,Which mathematical function is typically minimized as the cost function (loss function) when training a Logistic Regression model?,C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q7,How should a coefficient beta be interpreted in Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q8,"In a classification dataset, if the data points are perfectly separated by a linear boundary, why might training a standard (unregularized) Logistic Regression model lead to numerical issues?",B,B,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q9,"For a system designed to predict whether a manufacturing machine will fail (positive class) or run normally (negative class), which metric should be prioritized and why?",B,A,Section B,Logistic Regression,incorrect
STUDENT_041,sectionB_logistic_regression_q10,"Propose a specific architecture or method to adapt a Binary Logistic Regression model for a problem with three or more mutually exclusive classes (e.g., predicting Low, Medium, or High risk levels).",C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q11,"The Eco-Routing system predicts the probability of an AEV motor 'Overheating' (Y=1) based on real-time data from the IoT Sensor Grid. If the Logistic Regression model outputs a log-odds (logit) value of -0.8 for the current motor status, calculate the approximate probability (p) of the AEV motor overheating.",B,B,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q12,"A Logistic Regression model predicts the likelihood of a human courier receiving a 'Low Satisfaction Score' (Y=1) based on several factors, including 'Route Distance' (X). If the coefficient for Route Distance is beta = 0.25 (positive), how should this coefficient be interpreted in terms of the risk?",C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q13,"The Eco-Routing system is required to predict the binary outcome 'Package Damaged' (Yes/No) based on AEV velocity and road conditions. Why is Logistic Regression, which uses the Sigmoid function, the appropriate choice over standard Linear Regression for this classification task?",B,B,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q14,"The system uses Logistic Regression to predict 'Immediate AEV Failure' (Y=1) based on motor diagnostics. Given that the cost of a False Negative (failing to predict a failure that leads to a crash) is extremely high, which evaluation metric should the engineering team prioritize when setting the classification probability threshold?",B,B,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q15,"The logistics team wants to extend the predictive capability to classify delivery outcomes into three mutually exclusive levels: 'On Time,' 'Minor Delay,' and 'Major Delay.' What is the required architectural modification to adapt the framework from Binary Logistic Regression to handle this multi-class classification task?",C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_linear_regression_q1,What is the primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q2,"In the linear regression equation Y = b0 + b1*X + e, what does b1 represent?",B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q3,What is the fundamental difference between Simple Linear Regression and Multiple Linear Regression?,B,D,Section B,Linear Regression,incorrect
STUDENT_041,sectionB_linear_regression_q4,Explain the meaning of a coefficient of determination (R2) value of 0.85 in a model.,B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q5,"A model predicts house price (Y) based on square footage (X) with the equation Price = 50,000 + 100 * SqFt. If a house is 2,000 SqFt, what is the predicted price?",A,A,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q6,Which loss function is most commonly minimized during the training of a standard Linear Regression model using the Ordinary Least Squares (OLS) method?,C,C,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q7,"When performing residual analysis, if you observe a distinct pattern (e.g., a parabolic shape) in the plot of residuals versus fitted values, what does this indicate about the linear regression model?",B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q8,"Why is it crucial to check for multicollinearity in Multiple Linear Regression, and what statistical measure is often used to detect it?",B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q9,"Evaluate the trade-off between using a high-degree polynomial regression model (which perfectly fits the training data) versus a simple linear regression model for future prediction. Which model is generally preferred for generalization, and why?",A,A,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q10,"Propose a hypothetical feature transformation (e.g., squaring, logging) for the independent variable X in a dataset where the relationship between X and Y is initially exponential, and briefly explain why this transformation is necessary for Linear Regression.",A,A,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q11,"The Eco-Routing system estimates the Estimated Time of Arrival (ETA, in minutes, Y) based on Distance (km, X) using the Simple Linear Regression model: Y = 3 + 1.8 * X. If an AEV has a distance of 15 km to cover, what is the predicted ETA?",C,C,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q12,"A Multiple Linear Regression (MLR) model predicts the AEV's Energy Consumption (Y, kWh) based on Motor Temperature (X1) and Average Speed (X2). If the coefficient beta 1 (for Motor Temperature) is 0.05, assuming all other factors remain constant, what is the statistical meaning of this finding?",C,C,Section B,Linear Regression,correct
